index,Image,Score
645,game_2907.jpg,2
655,movie_1563.jpg,3.1
660,movie_1353.jpg,3.2
666,movie_1173.jpg,3.3
675,game_2222.jpg,2.2
682,game_2534.jpg,2.7
684,game_2693.jpg,3
685,game_0964.jpg,3.3
702,movie_2217.jpg,3.3
703,game_1484.jpg,2.9
704,movie_1924.jpg,3.5
714,movie_2087.jpg,3.4
718,game_1006.jpg,3.1
723,game_0350.jpg,0.9
725,movie_1516.jpg,2.7
729,movie_2590.jpg,3
730,movie_2389.jpg,4.3
735,game_2971.jpg,3
740,movie_1030.jpg,3.4
751,movie_1996.jpg,2.7
752,game_2691.jpg,3.8
755,movie_1995.jpg,3.2
757,game_0414.jpg,2.8
760,movie_1844.jpg,3.3
761,game_0111.jpg,2.3
763,movie_2150.jpg,3.3
764,movie_2287.jpg,3.4
767,movie_2552.jpg,4
773,movie_0499.jpg,3.3
784,movie_1535.jpg,3.4
788,movie_1412.jpg,3.6
796,movie_0918.jpg,3
803,movie_1683.jpg,3.2
806,movie_1973.jpg,3.2
812,game_0229.jpg,2.8
815,movie_2165.jpg,3
820,movie_1881.jpg,3.3
821,movie_0839.jpg,2.3
829,movie_0179.jpg,3.5
840,game_0085.jpg,2.2
844,game_0185.jpg,2.7
847,game_2590.jpg,3.1
856,movie_1851.jpg,3.2
860,game_2571.jpg,1
862,game_2577.jpg,2.7
878,movie_1794.jpg,3.6
889,game_1581.jpg,2.8
892,game_2942.jpg,2.7
900,movie_1768.jpg,3
906,game_1405.jpg,2.2
911,movie_1923.jpg,3
913,movie_0595.jpg,3.4
917,game_1625.jpg,2.3
918,game_0136.jpg,2.9
923,game_1182.jpg,3.1
930,movie_1968.jpg,3.2
934,movie_1699.jpg,3.3
937,movie_2470.jpg,4.3
938,movie_2337.jpg,3
939,game_1220.jpg,2.8
943,game_0433.jpg,2.9
945,movie_2079.jpg,3
949,movie_0692.jpg,3.3
950,movie_2488.jpg,4.2
954,movie_1239.jpg,2.7
955,movie_0382.jpg,2.9
959,game_2908.jpg,3.1
965,game_1472.jpg,2.9
973,movie_1354.jpg,3.9
979,movie_1267.jpg,3.5
991,game_1682.jpg,3.3
993,movie_1648.jpg,3.6
996,movie_2252.jpg,3.5
997,movie_0289.jpg,3.2
1009,game_0558.jpg,2.7
1018,game_2185.jpg,2
1027,movie_0889.jpg,3.4
1030,game_0590.jpg,3.1
1038,movie_0988.jpg,3.4
1040,movie_0891.jpg,2.1
1042,movie_1942.jpg,3
1046,game_2967.jpg,2.5
1048,movie_1525.jpg,3.4
1057,game_2433.jpg,2.3
1058,game_2011.jpg,3.2
1061,game_0960.jpg,2
1065,game_1602.jpg,2.8
1077,game_2881.jpg,2.4
1078,game_2826.jpg,2.3
1081,game_0669.jpg,2.9
1085,movie_2283.jpg,3.1
1098,game_0924.jpg,3.2
1103,movie_1087.jpg,3.4
1106,movie_1650.jpg,3
1110,game_2280.jpg,2.8
1111,game_1175.jpg,4.2
1113,game_0084.jpg,2.9
1114,movie_1589.jpg,3.1
1116,movie_2021.jpg,3.5
1122,movie_0842.jpg,3.6
1123,movie_0642.jpg,3.7
1124,movie_1901.jpg,3.4
1126,movie_2385.jpg,4.3
1127,movie_1771.jpg,3.3
1130,movie_1454.jpg,3.4
1139,movie_1262.jpg,3.5
1140,movie_1882.jpg,3.6
1145,movie_2363.jpg,4.3
1155,movie_0367.jpg,3.3
1157,game_0252.jpg,2.2
1163,game_2713.jpg,2.8
1164,movie_1027.jpg,2.9
1165,movie_2244.jpg,3.2
1168,movie_0075.jpg,3.5
1177,movie_1073.jpg,3.3
1182,game_2337.jpg,2.3
1185,movie_1422.jpg,2.5
1197,game_2714.jpg,2.8
1201,movie_0779.jpg,3.2
1223,movie_1043.jpg,3.2
1226,movie_1913.jpg,3.3
1230,game_0670.jpg,1
1232,movie_2375.jpg,4.4
1236,movie_2579.jpg,3.7
1245,movie_0582.jpg,3.7
1254,movie_2482.jpg,3.5
1255,game_1562.jpg,3.7
1256,game_2151.jpg,0.9
1266,movie_1278.jpg,2.2
1270,game_2828.jpg,2.2
1273,movie_2494.jpg,4.4
1274,movie_2376.jpg,4.1
1278,game_1696.jpg,3.3
1281,game_0450.jpg,3.3
1291,movie_0139.jpg,3.1
1292,game_0102.jpg,2.5
1296,game_1380.jpg,1.3
1299,movie_1809.jpg,3.7
1307,game_2867.jpg,2.8
1310,movie_2129.jpg,3.1
1311,game_0403.jpg,2.8
1312,movie_1766.jpg,3.2
1319,movie_0536.jpg,3.3
1323,movie_1378.jpg,2.6
1326,movie_0533.jpg,3.3
1329,game_0132.jpg,3.2
1333,game_0018.jpg,1
1338,movie_0299.jpg,3.5
1362,game_2940.jpg,2.3
1367,movie_2268.jpg,4.5
1376,game_0751.jpg,3.7
1377,movie_2056.jpg,3.3
1393,game_0146.jpg,3.2
1395,game_2827.jpg,2.7
1396,movie_1188.jpg,2
1403,movie_2489.jpg,3.5
1406,game_2428.jpg,2.9
1414,game_0101.jpg,2.7
1424,game_1818.jpg,2.3
1427,movie_1101.jpg,2.7
1454,movie_1690.jpg,2.3
1461,movie_1136.jpg,3.6
1474,game_1733.jpg,2.9
1476,game_0948.jpg,2.8
1490,movie_1880.jpg,3.2
1496,movie_0781.jpg,3.4
1499,game_0072.jpg,2.3
1508,movie_1132.jpg,2.3
1515,game_2357.jpg,2
1517,game_1769.jpg,2.7
1518,game_0231.jpg,2.8
1519,movie_0661.jpg,3.1
1524,game_2296.jpg,3.2
1525,movie_2310.jpg,4.3
1529,game_0514.jpg,3.4
1531,movie_1166.jpg,3
1532,game_2025.jpg,3.5
1533,movie_1448.jpg,3.2
1536,game_2076.jpg,3.3
1553,game_1742.jpg,3.5
1558,movie_2018.jpg,3.9
1561,game_2652.jpg,2.8
1565,game_0080.jpg,3.4
1573,game_1124.jpg,1.2
1577,movie_0267.jpg,2.4
1582,movie_2522.jpg,3.8
1584,movie_2062.jpg,2.7
1587,movie_0501.jpg,2.8
1596,game_0030.jpg,2
1605,movie_0288.jpg,2.8
1606,game_0989.jpg,2.3
1607,movie_1184.jpg,3.3
1615,movie_1620.jpg,3.1
1619,movie_1560.jpg,3.1
1628,game_2273.jpg,2.3
1629,movie_1854.jpg,3
1637,game_1630.jpg,0.9
1640,movie_1654.jpg,1.9
1646,game_0230.jpg,2.8
1651,movie_1929.jpg,3.3
1659,movie_1512.jpg,3.4
1660,movie_1781.jpg,2.8
1663,movie_2071.jpg,3.2
1675,movie_2239.jpg,3.1
1677,movie_1079.jpg,2.9
1681,game_0432.jpg,2.3
1683,game_0460.jpg,2.7
1694,movie_0473.jpg,2.5
1696,movie_1050.jpg,3
1700,game_1704.jpg,2.5
1703,movie_1339.jpg,3.3
1709,movie_1783.jpg,3.3
1727,movie_1875.jpg,3.3
1728,movie_2198.jpg,3.4
1732,movie_1270.jpg,3.2
1737,movie_2551.jpg,2.5
1747,movie_2049.jpg,3.5
1749,game_2777.jpg,2.3
1751,movie_2254.jpg,4.2
1764,movie_2097.jpg,3.7
1768,movie_2560.jpg,3.6
1771,game_1509.jpg,3.1
1783,game_0386.jpg,2.3
1784,movie_1178.jpg,2.8
1794,game_0665.jpg,3
1799,game_2356.jpg,3.1
1811,movie_1885.jpg,3.2
1812,game_2183.jpg,2.8
1816,movie_0003.jpg,2.7
1818,game_2898.jpg,3.2
1826,movie_2471.jpg,3.8
1830,movie_0534.jpg,3.6
1831,movie_1113.jpg,3.7
1834,game_2287.jpg,3.2
1835,movie_2540.jpg,4.3
1838,movie_2441.jpg,4
1841,movie_2390.jpg,3.7
1846,movie_1647.jpg,3.7
1868,movie_1035.jpg,3.6
1883,movie_0253.jpg,3.5
1884,game_1519.jpg,3
1886,movie_0510.jpg,3.3
1893,game_1159.jpg,0.8
1910,movie_2043.jpg,3.3
1918,movie_1624.jpg,3.7
1921,movie_0452.jpg,3.2
1922,movie_2585.jpg,3.6
1935,movie_1927.jpg,2.5
1939,movie_1678.jpg,3.6
1941,movie_1819.jpg,4
1950,movie_0606.jpg,3.5
1954,game_0325.jpg,1.1
1965,game_1677.jpg,3
1968,game_1578.jpg,2.8
1984,movie_2093.jpg,3.2
1988,game_1960.jpg,2.5
1990,movie_2174.jpg,2.8
2014,movie_1569.jpg,3.3
2018,game_1325.jpg,2.9
2021,movie_0860.jpg,2.1
2023,movie_0449.jpg,3
2024,movie_1615.jpg,3.2
2033,movie_2034.jpg,2.7
2039,game_0345.jpg,3.1
2045,game_1021.jpg,3.2
2050,game_0201.jpg,2.1
2052,game_0972.jpg,2.8
2053,movie_1237.jpg,3.2
2058,game_2277.jpg,3
2065,movie_0809.jpg,3.8
2066,movie_1242.jpg,3.8
2086,movie_1499.jpg,3.4
2088,movie_0442.jpg,3.1
2091,movie_2574.jpg,3.3
2092,movie_0960.jpg,3.5
2105,movie_2508.jpg,3.8
2106,game_1350.jpg,3.1
2108,movie_1969.jpg,3.7
2110,movie_0552.jpg,3.6
2119,movie_1122.jpg,3.9
2131,movie_1427.jpg,3.9
2139,movie_0558.jpg,3.4
2142,game_2031.jpg,2.9
2146,game_1554.jpg,3.2
2148,game_0346.jpg,3.1
2149,movie_1455.jpg,3.1
2152,game_0043.jpg,1.3
2163,movie_2394.jpg,3.8
2167,game_0301.jpg,3
2171,game_1570.jpg,3.1
2175,game_0326.jpg,2.8
2180,game_2987.jpg,2.2
2183,movie_1232.jpg,3
2197,movie_1439.jpg,2.4
2206,movie_1221.jpg,4
2207,movie_1621.jpg,3.8
2210,movie_2475.jpg,3.7
2211,movie_1199.jpg,3.2
2222,movie_0233.jpg,3.3
2224,movie_1590.jpg,3.4
2232,game_0103.jpg,2.9
2235,game_1926.jpg,2.3
2238,movie_1343.jpg,3.5
2244,movie_0987.jpg,3.7
2252,movie_0219.jpg,3.6
2261,game_0444.jpg,2.7
2264,movie_0045.jpg,3.1
2276,game_0082.jpg,2.5
2282,movie_1724.jpg,2.9
2289,game_1184.jpg,2.5
2292,game_1897.jpg,2.2
2296,movie_0806.jpg,2.8
2303,game_1779.jpg,1
2305,movie_1640.jpg,3.1
2306,game_2522.jpg,2.7
2309,movie_0887.jpg,3.3
2311,game_1823.jpg,3.3
2314,game_1780.jpg,3.6
2323,game_1316.jpg,3
2326,movie_1111.jpg,3.2
2328,movie_1016.jpg,3.2
2344,movie_0082.jpg,3.4
2357,movie_2414.jpg,4.5
2378,movie_2456.jpg,3.1
2384,game_0090.jpg,2.2
2387,movie_1245.jpg,3.3
2389,movie_2066.jpg,3.4
2393,movie_1425.jpg,2.5
2409,game_0500.jpg,3
2412,movie_1164.jpg,3.1
2418,movie_1562.jpg,3.3
2420,movie_0491.jpg,3.2
2426,game_0662.jpg,2.2
2428,game_0694.jpg,2.8
2441,movie_1025.jpg,3.1
2442,game_0435.jpg,2.3
2449,movie_1033.jpg,3.2
2456,game_2154.jpg,1.1
2470,game_1282.jpg,2.3
2478,game_2105.jpg,2.9
2483,movie_2580.jpg,4.1
2488,movie_0751.jpg,4.2
2504,movie_1911.jpg,3.6
2510,movie_1945.jpg,3.5
2517,movie_1133.jpg,3.2
2518,movie_2042.jpg,2.7
2520,movie_2571.jpg,4.2
2523,movie_2190.jpg,3.9
2525,movie_2426.jpg,4.6
2526,game_0106.jpg,2.7
2527,movie_2270.jpg,4.4
2538,movie_1609.jpg,3
2539,movie_0575.jpg,3.1
2545,movie_1990.jpg,3.5
2558,game_0988.jpg,3.3
2563,movie_1207.jpg,3.4
2564,movie_0439.jpg,2.9
2567,movie_0610.jpg,3.4
2570,game_1055.jpg,1.1
2577,movie_1048.jpg,3.5
2579,game_2195.jpg,2.3
2580,game_0839.jpg,2.9
2585,movie_0356.jpg,3.3
2595,game_2823.jpg,2.1
2600,game_2829.jpg,3.1
2609,game_0223.jpg,2.4
2613,movie_1292.jpg,1.5
2625,game_0877.jpg,3
2629,game_0097.jpg,2.2
2630,movie_2572.jpg,4.2
2631,movie_1349.jpg,3.3
2638,movie_2229.jpg,3.8
2645,game_1303.jpg,1.4
2655,movie_2064.jpg,3.4
2660,game_2883.jpg,2.5
2662,movie_1103.jpg,3.2
2668,game_2202.jpg,2.3
2677,movie_1553.jpg,3.3
2683,movie_2231.jpg,3.5
2684,game_0241.jpg,2.9
2686,movie_1471.jpg,3.4
2688,movie_0631.jpg,3.2
2692,game_2623.jpg,3.2
2703,game_1968.jpg,3
2710,game_1376.jpg,2.5
2712,movie_1366.jpg,4
2717,movie_2396.jpg,4.4
2719,movie_2403.jpg,4.4
2732,game_1270.jpg,2.8
2740,movie_2032.jpg,3.5
2756,game_0108.jpg,2.4
2762,movie_0693.jpg,3.1
2767,game_2810.jpg,2.4
2768,movie_1954.jpg,3
2769,game_1048.jpg,3.1
2771,movie_0774.jpg,3.8
2773,movie_1450.jpg,2.8
2775,movie_2031.jpg,3.1
2776,movie_1358.jpg,2.8
2777,game_0907.jpg,2.3
2780,movie_1636.jpg,2.8
2781,movie_0265.jpg,3.1
2784,movie_1345.jpg,2.5
2787,movie_2099.jpg,2.6
2790,movie_1061.jpg,2.9
2796,movie_0141.jpg,3.1
2797,movie_2281.jpg,2.5
2810,game_2731.jpg,2.9
2814,movie_1638.jpg,3.3
2815,movie_1983.jpg,2.9
2816,game_1427.jpg,2.8
2821,movie_0859.jpg,3.3
2830,movie_2501.jpg,3.8
2832,movie_1629.jpg,3.3
2833,movie_0752.jpg,3
2834,game_0332.jpg,2.5
2836,movie_1531.jpg,3.6
2842,movie_0579.jpg,3.9
2846,movie_1082.jpg,3.2
2848,movie_2058.jpg,3.4
2850,movie_2048.jpg,3.4
2852,movie_1172.jpg,2.5
2873,movie_2266.jpg,4.2
2875,game_0549.jpg,2.7
2879,movie_1005.jpg,3.5
2902,game_1271.jpg,3.1
2906,game_0299.jpg,2.5
2907,game_2083.jpg,3.3
2911,movie_0378.jpg,3.5
2921,movie_1244.jpg,3.3
2934,movie_1720.jpg,4.6
2941,movie_0870.jpg,2.4
2942,movie_0440.jpg,2.1
2945,game_2730.jpg,2.8
2949,movie_0599.jpg,2.5
2950,movie_2495.jpg,3.7
2954,movie_2327.jpg,4.2
2956,game_1209.jpg,2.8
2958,game_0313.jpg,1.3
2959,movie_0056.jpg,2.8
2960,movie_2245.jpg,3.3
2963,game_0657.jpg,2.3
2968,game_0708.jpg,2
2970,movie_2516.jpg,3
2974,movie_1591.jpg,3.5
2976,movie_1643.jpg,2.3
2977,movie_2499.jpg,3.6
2984,movie_1888.jpg,3.9
2986,movie_2527.jpg,2.8
2991,movie_1552.jpg,3.1
3963,game_1551.jpg,3.1
3760,game_2412.jpg,3.3
5712,movie_1898.jpg,4.7
5367,movie_0284.jpg,4.6
5710,movie_2532.jpg,4.5
